Country.Name,Year.cutoff,lambda,pi.mean,gamma_all,gamma_outputfall,gamma,g,delta
Malaysia,2011,0.07408671855926513,0.0967741935483871,-0.8765605290730794,-2.070685386657715,0.020706853866577148,0.05943438370312963,0.011399999856948853
Malaysia,2012,0.07408671855926513,0.09375,-0.8765605290730794,-2.070685386657715,0.020706853866577148,0.059210365167979534,0.012087500095367432
Malaysia,2013,0.07408671855926513,0.0909090909090909,-0.8765605290730794,-2.070685386657715,0.020706853866577148,0.05906117099523544,0.012775000333786011
Malaysia,2014,0.07408671855926513,0.08823529411764705,-0.8765605290730794,-2.070685386657715,0.020706853866577148,0.05867007603568416,0.015020833611488342
Malaysia,2015,0.07408671855926513,0.0857142857142857,-0.8765605290730794,-2.070685386657715,0.020706853866577148,0.05871370399370789,0.017266666889190672
Malaysia,2016,0.07408671855926513,0.08333333333333333,-0.8765605290730794,-2.070685386657715,0.020706853866577148,0.05847741583983103,0.017329166531562804
Mauritius,1990,0.06156854629516602,0.03962264150943407,-3.602053999900818,-9.443121433258057,0.09443121433258056,0.04451618629693984,0.010775000154972077
Mauritius,1991,0.05489142417907715,0.039451114922812974,-3.7458600997924805,-9.443121433258057,0.09443121433258056,0.047002657164226885,0.008774999976158143
Mauritius,1992,0.05464460849761963,0.0377358490566037,-3.491720199584961,-9.046422004699707,0.09046422004699707,0.04678197428584099,0.010775000154972077
Mauritius,1993,0.05464460849761963,0.034833091436864985,-3.491720199584961,-9.046422004699707,0.09046422004699707,0.048193129071822535,0.012775000333786011
Mauritius,1994,0.05464460849761963,0.0323450134770889,-3.491720199584961,-9.046422004699707,0.09046422004699707,0.0483808075104441,0.015020833611488342
Mauritius,1995,0.05464460849761963,0.03270440251572311,-3.491720199584961,-9.443121433258057,0.09443121433258056,0.047912848830223086,0.017266666889190672
Mauritius,1996,0.05184954643249512,0.033018867924528385,-4,-9.443121433258057,0.09443121433258056,0.04759813103824854,0.015020833611488342
Mauritius,1997,0.05184954643249512,0.031076581576026514,-4,-9.443121433258057,0.09443121433258056,0.0480852079742095,0.012775000333786011
Mauritius,1998,0.05439779281616211,0.03249475890985333,-3.7458600997924805,-8.681434631347656,0.08681434631347656,0.048573517302672065,0.012087500095367432
Mauritius,1999,0.05489142417907715,0.03674280039721927,-4.2176673412323,-5.762015342712402,0.057620153427124024,0.049212774257910874,0.011399999856948853
Mauritius,2000,0.05489142417907715,0.03679245283018856,-4.609468698501587,-6.26451301574707,0.0626451301574707,0.048057601720094684,0.010162499845027923
Mauritius,2001,0.055196635723114014,0.037735849056603474,-4,-6.013264179229736,0.06013264179229736,0.049670158369200565,0.008924999833106994
Mauritius,2002,0.05550184726715088,0.03687821612349902,-4.2176673412323,-6.26451301574707,0.0626451301574707,0.048873446448282766,0.01011249989271164
Mauritius,2003,0.056810131072998045,0.03855619360131253,-3.7953062057495117,-6.26451301574707,0.0626451301574707,0.047455876106801236,0.011299999952316285
Mauritius,2004,0.056810131072998045,0.03694968553459151,-3.7953062057495117,-6.26451301574707,0.0626451301574707,0.04797189665337404,0.011349999904632568
Mauritius,2005,0.05730103969573975,0.036226415094339375,-3.5906124114990234,-6.26451301574707,0.0626451301574707,0.04777280476093292,0.011399999856948853
Mauritius,2006,0.05730103969573975,0.034833091436865374,-3.5906124114990234,-6.26451301574707,0.0626451301574707,0.046494065546072445,0.011349999904632568
Mauritius,2007,0.05730103969573975,0.03354297693920316,-3.5906124114990234,-6.26451301574707,0.0626451301574707,0.04644380138980018,0.011299999952316285
Mauritius,2008,0.057791948318481445,0.03301886792452809,-3.7953062057495117,-6.567152738571167,0.06567152738571166,0.046888676307031085,0.011033333539962768
Mauritius,2009,0.057791948318481445,0.03968770331815219,-3.7953062057495117,-5.681007385253906,0.05681007385253906,0.04717236216725975,0.011299999952316285
Mauritius,2010,0.062129030227661135,0.04528301886792441,-5.59999942779541,-6.26451301574707,0.0626451301574707,0.04661627755562464,0.011349999904632568
Mauritius,2011,0.06303461074829102,0.04564820450395621,-4.867010116577148,-6.068203926086426,0.06068203926086426,0.04643517234633046,0.011399999856948853
Mauritius,2012,0.06303461074829102,0.044221698113207426,-4.867010116577148,-6.068203926086426,0.06068203926086426,0.04619964959099889,0.012087500095367432
Mauritius,2013,0.06268951416015625,0.04402515723270425,-4.609468698501587,-6.068203926086426,0.06068203926086426,0.04577600769924395,0.012775000333786011
Mauritius,2014,0.06268951416015625,0.04273029966703658,-4.609468698501587,-6.068203926086426,0.06068203926086426,0.04536764812820098,0.015020833611488342
Mauritius,2015,0.06268951416015625,0.042587601078167114,-4.609468698501587,-6.068203926086426,0.06068203926086426,0.04510686542306628,0.017266666889190672
Mauritius,2016,0.06156854629516602,0.0424528301886791,-4.609468698501587,-5.972352504730225,0.059723525047302245,0.04482612200909191,0.017329166531562804
Mexico,1990,0.08723474502563476,0.1,-9.046422004699707,-9.046422004699707,0.09046422004699707,0.026835057205624055,0.010775000154972077
Mexico,1991,0.08723474502563476,0.0909090909090909,-9.046422004699707,-9.046422004699707,0.09046422004699707,0.029327322721481322,0.008774999976158143
Mexico,1992,0.08723474502563476,0.08333333333333333,-9.046422004699707,-9.046422004699707,0.09046422004699707,0.030492798848585644,0.010775000154972077
Mexico,1993,0.08723474502563476,0.07692307692307693,-9.046422004699707,-9.046422004699707,0.09046422004699707,0.03090264856815338,0.012775000333786011
